header_path,line,kind,name,context
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/m_ex/include/useful.h,158,define,VI_MAX_WIDTH_EURGB60,#define VI_MAX_WIDTH_EURGB60 VI_MAX_WIDTH_NTSC
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/m_ex/include/useful.h,159,define,VI_MAX_HEIGHT_EURGB60,#define VI_MAX_HEIGHT_EURGB60 VI_MAX_HEIGHT_NTSC
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/m_ex/include/useful.h,161,define,VI_NTSC,#define VI_NTSC 0      /*!< Video standard used in North America and Japan */
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/m_ex/include/useful.h,162,define,VI_PAL,#define VI_PAL 1       /*!< Video standard used in Europe */
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/m_ex/include/useful.h,163,define,VI_MPAL,"#define VI_MPAL 2      /*!< Video standard, similar to NTSC, used in Brazil */"
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/m_ex/include/useful.h,164,define,VI_DEBUG,"#define VI_DEBUG 3     /*!< Video standard, for debugging purpose, used in North America and Japan. Special decoder needed */"
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/m_ex/include/useful.h,165,define,VI_DEBUG_PAL,"#define VI_DEBUG_PAL 4 /*!< Video standard, for debugging purpose, used in Europe. Special decoder needed */"
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/m_ex/include/useful.h,166,define,VI_EURGB60,"#define VI_EURGB60 5   /*!< RGB 60Hz, 480 lines mode (same timing and aspect ratio as NTSC) used in Europe */"
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/m_ex/include/useful.h,168,define,VI_INTERLACE,#define VI_INTERLACE 0     /*!< Video mode INTERLACED. */
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/m_ex/include/useful.h,169,define,VI_NON_INTERLACE,#define VI_NON_INTERLACE 1 /*!< Video mode NON INTERLACED */
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/m_ex/include/useful.h,170,define,VI_PROGRESSIVE,#define VI_PROGRESSIVE 2   /*!< Video mode PROGRESSIVE. Special mode for higher quality */
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/m_ex/include/useful.h,172,define,VI_TVMODE,"#define VI_TVMODE(fmt, mode) (((fmt) << 2) + (mode))"
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/m_ex/include/useful.h,173,define,VI_TVMODE_NTSC_INT,"#define VI_TVMODE_NTSC_INT VI_TVMODE(VI_NTSC, VI_INTERLACE)"
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/m_ex/include/useful.h,174,define,VI_TVMODE_NTSC_DS,"#define VI_TVMODE_NTSC_DS VI_TVMODE(VI_NTSC, VI_NON_INTERLACE)"
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/m_ex/include/useful.h,175,define,VI_TVMODE_NTSC_PROG,"#define VI_TVMODE_NTSC_PROG VI_TVMODE(VI_NTSC, VI_PROGRESSIVE)"
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/m_ex/include/useful.h,176,define,VI_TVMODE_PAL_INT,"#define VI_TVMODE_PAL_INT VI_TVMODE(VI_PAL, VI_INTERLACE)"
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/m_ex/include/useful.h,177,define,VI_TVMODE_PAL_DS,"#define VI_TVMODE_PAL_DS VI_TVMODE(VI_PAL, VI_NON_INTERLACE)"
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/m_ex/include/useful.h,178,define,VI_TVMODE_PAL_PROG,"#define VI_TVMODE_PAL_PROG VI_TVMODE(VI_PAL, VI_PROGRESSIVE)"
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/m_ex/include/useful.h,179,define,VI_TVMODE_EURGB60_INT,"#define VI_TVMODE_EURGB60_INT VI_TVMODE(VI_EURGB60, VI_INTERLACE)"
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/m_ex/include/useful.h,180,define,VI_TVMODE_EURGB60_DS,"#define VI_TVMODE_EURGB60_DS VI_TVMODE(VI_EURGB60, VI_NON_INTERLACE)"
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/m_ex/include/useful.h,181,define,VI_TVMODE_EURGB60_PROG,"#define VI_TVMODE_EURGB60_PROG VI_TVMODE(VI_EURGB60, VI_PROGRESSIVE)"
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/m_ex/include/useful.h,182,define,VI_TVMODE_MPAL_INT,"#define VI_TVMODE_MPAL_INT VI_TVMODE(VI_MPAL, VI_INTERLACE)"
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/m_ex/include/useful.h,183,define,VI_TVMODE_MPAL_DS,"#define VI_TVMODE_MPAL_DS VI_TVMODE(VI_MPAL, VI_NON_INTERLACE)"
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/m_ex/include/useful.h,184,define,VI_TVMODE_MPAL_PROG,"#define VI_TVMODE_MPAL_PROG VI_TVMODE(VI_MPAL, VI_PROGRESSIVE)"
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/m_ex/include/useful.h,185,define,VI_TVMODE_DEBUG_INT,"#define VI_TVMODE_DEBUG_INT VI_TVMODE(VI_DEBUG, VI_INTERLACE)"
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/m_ex/include/useful.h,186,define,VI_TVMODE_DEBUG_PAL_INT,"#define VI_TVMODE_DEBUG_PAL_INT VI_TVMODE(VI_DEBUG_PAL, VI_INTERLACE)"
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/m_ex/include/useful.h,187,define,VI_TVMODE_DEBUG_PAL_DS,"#define VI_TVMODE_DEBUG_PAL_DS VI_TVMODE(VI_DEBUG_PAL, VI_NON_INTERLACE)"
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/m_ex/include/useful.h,189,define,DVD_STATE_FATAL_ERROR,#define DVD_STATE_FATAL_ERROR   -1
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/m_ex/include/useful.h,190,define,DVD_STATE_END,#define DVD_STATE_END           0
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/m_ex/include/useful.h,191,define,DVD_STATE_BUSY,#define DVD_STATE_BUSY          1
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/m_ex/include/useful.h,192,define,DVD_STATE_WAITING,#define DVD_STATE_WAITING       2
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/m_ex/include/useful.h,193,define,DVD_STATE_COVER_CLOSED,#define DVD_STATE_COVER_CLOSED  3
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/m_ex/include/useful.h,194,define,DVD_STATE_NO_DISK,#define DVD_STATE_NO_DISK       4
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/m_ex/include/useful.h,195,define,DVD_STATE_COVER_OPEN,#define DVD_STATE_COVER_OPEN    5
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/m_ex/include/useful.h,196,define,DVD_STATE_WRONG_DISK,#define DVD_STATE_WRONG_DISK    6
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/m_ex/include/useful.h,197,define,DVD_STATE_MOTOR_STOPPED,#define DVD_STATE_MOTOR_STOPPED 7
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/m_ex/include/useful.h,199,define,VI_FIELD_ABOVE,#define VI_FIELD_ABOVE   1
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/m_ex/include/useful.h,200,define,VI_FIELD_BELOW,#define VI_FIELD_BELOW   0
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/m_ex/include/useful.h,202,define,ALIGN64,#define ALIGN64(x) (((x) + 0x3F) & ~0x3F)
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/m_ex/include/useful.h,205,struct,OSInfo,struct OSInfo
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/m_ex/include/useful.h,277,struct,OSCalendarTime,struct OSCalendarTime
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/m_ex/include/useful.h,291,struct,OSAlarm,struct OSAlarm
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/m_ex/include/useful.h,303,struct,OSContext,struct OSContext
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/m_ex/include/useful.h,318,struct,OSThreadQueue,struct OSThreadQueue {
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/m_ex/include/useful.h,319,struct,OSThread,struct OSThread *head;
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/m_ex/include/useful.h,320,struct,OSThread,struct OSThread *tail;
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/m_ex/include/useful.h,322,struct,OSThreadLink,struct OSThreadLink {
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/m_ex/include/useful.h,323,struct,OSThread,struct OSThread *next;
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/m_ex/include/useful.h,324,struct,OSThread,struct OSThread *prev;
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/m_ex/include/useful.h,326,struct,OSMutex,struct OSMutex {
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/m_ex/include/useful.h,327,struct,OSThreadQueue,struct OSThreadQueue waitingQueue;
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/m_ex/include/useful.h,328,struct,OSThread,struct OSThread *holder;
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/m_ex/include/useful.h,330,struct,OSMutex,struct OSMutex *next;
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/m_ex/include/useful.h,331,struct,OSMutex,struct OSMutex *prev;
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/m_ex/include/useful.h,333,struct,OSMutexQueue,struct OSMutexQueue {
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/m_ex/include/useful.h,334,struct,OSMutex,struct OSMutex *head;
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/m_ex/include/useful.h,335,struct,OSMutex,struct OSMutex *tail;
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/m_ex/include/useful.h,337,struct,OSThread,struct OSThread {
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/m_ex/include/useful.h,338,struct,OSContext,struct OSContext ctx;
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/m_ex/include/useful.h,345,struct,OSThreadQueue,struct OSThreadQueue *queue;    // 0x2dc
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/m_ex/include/useful.h,346,struct,OSThreadLink,struct OSThreadLink linkQueue;  // 0x2e0
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/m_ex/include/useful.h,347,struct,OSThreadQueue,struct OSThreadQueue queueJoin; // 0x2e8
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/m_ex/include/useful.h,348,struct,OSMutex,struct OSMutex *mutex;          // 0x2f0; mutex currently waiting for; used for deadlock detection
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/m_ex/include/useful.h,349,struct,OSMutexQueue,struct OSMutexQueue queueMutex; // 0x2f4
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/m_ex/include/useful.h,350,struct,OSThreadLink,struct OSThreadLink linkActive; // 0x2fc
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/m_ex/include/useful.h,357,struct,CARDStat,struct CARDStat
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/m_ex/include/useful.h,380,struct,CARDFileInfo,struct CARDFileInfo
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/m_ex/include/useful.h,390,struct,RGB565,struct RGB565
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/m_ex/include/useful.h,396,struct,MTHPlayParam,struct MTHPlayParam
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/m_ex/include/useful.h,401,struct,MTHHeader,struct MTHHeader
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/m_ex/include/useful.h,420,struct,MTHPlayback,struct MTHPlayback
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/m_ex/include/useful.h,493,struct,JPEGHeader,struct JPEGHeader
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/m_ex/include/useful.h,501,struct,FSTEntry,struct FSTEntry
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/m_ex/include/useful.h,519,struct,DVDDiskID,struct DVDDiskID
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/m_ex/include/useful.h,531,struct,DVDCommandBlock,struct DVDCommandBlock
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/m_ex/include/useful.h,546,struct,DVDFileInfo,struct DVDFileInfo
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/m_ex/include/useful.h,554,struct,DVDDir,struct DVDDir
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/m_ex/include/useful.h,560,struct,DVDDirEntry,struct DVDDirEntry
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/m_ex/include/useful.h,569,struct,PADStatus,typedef struct PADStatus
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/m_ex/include/useful.h,583,struct,FileReadParam,struct FileReadParam
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/m_ex/include/useful.h,590,struct,SIXYLookup,typedef struct SIXYLookup
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/m_ex/include/useful.h,606,function,OSPanic,"void OSPanic(const char* file, int line, const char* msg, ...);"
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/m_ex/include/useful.h,607,function,OSGetTick,int OSGetTick();
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/m_ex/include/useful.h,608,function,OSGetTime,u64 OSGetTime();
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/m_ex/include/useful.h,609,function,OSTicksToCalendarTime,"void OSTicksToCalendarTime(u64 time, OSCalendarTime *td);"
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/m_ex/include/useful.h,610,function,cvt_dbl_usll,u64 cvt_dbl_usll(float num);
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/m_ex/include/useful.h,611,function,OSCreateAlarm,void OSCreateAlarm(OSAlarm *alarm);
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/m_ex/include/useful.h,612,function,OSSetPeriodicAlarm,"void OSSetPeriodicAlarm(OSAlarm *alarm, OSTime start, OSTime period, void *handler);"
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/m_ex/include/useful.h,613,function,OSCancelAlarm,void OSCancelAlarm(OSAlarm *alarm);
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/m_ex/include/useful.h,614,function,OSReport,"void OSReport(char *, ...);"
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/m_ex/include/useful.h,615,function,__assert,"void __assert(char *file, int line, char *assert);"
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/m_ex/include/useful.h,616,function,OSCreateHeap,"int OSCreateHeap(void *heap_lo, void *heap_hi);"
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/m_ex/include/useful.h,617,function,OSDestroyHeap,void OSDestroyHeap(int heap_id);
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/m_ex/include/useful.h,618,function,OSAllocFromHeap,int OSAllocFromHeap(int heap_id);
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/m_ex/include/useful.h,619,function,OSFreeToHeap,void OSFreeToHeap(void *alloc);
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/m_ex/include/useful.h,620,function,OSCheckHeap,int OSCheckHeap(int heap);
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/m_ex/include/useful.h,621,function,OSGetConsoleType,int OSGetConsoleType();
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/m_ex/include/useful.h,622,function,OSDisableInterrupts,int OSDisableInterrupts(void);
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/m_ex/include/useful.h,623,function,OSEnableInterrupts,int OSEnableInterrupts(void);
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/m_ex/include/useful.h,624,function,OSRestoreInterrupts,int OSRestoreInterrupts(int enable);
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/m_ex/include/useful.h,625,function,OSClearContext,void OSClearContext(OSContext *ctx);
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/m_ex/include/useful.h,626,function,OSSleepThread,void OSSleepThread(OSThreadQueue *waitingQueue);
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/m_ex/include/useful.h,627,function,OSCreateThread,"int OSCreateThread(OSThread *thread, void (*main)(void *arg), void *arg, void *stackPtr, int stackSize, int priority, int detached);"
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/m_ex/include/useful.h,628,function,OSResumeThread,int OSResumeThread(OSThreadQueue *waitingQueue);
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/m_ex/include/useful.h,629,function,OSWakeupThread,int OSWakeupThread(OSThreadQueue *waitingQueue);
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/m_ex/include/useful.h,630,function,OSEnableInterrupts,int OSEnableInterrupts(void);
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/m_ex/include/useful.h,631,function,DVDConvertPathToEntrynum,int DVDConvertPathToEntrynum(char *file);
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/m_ex/include/useful.h,632,function,DVDFastOpen,"int DVDFastOpen(s32 entrynum, DVDFileInfo *dvdFileInfo);"
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/m_ex/include/useful.h,633,function,DVDClose,int DVDClose(DVDFileInfo *dvdFileInfo);
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/m_ex/include/useful.h,634,function,DVDWaitForRead,int DVDWaitForRead();
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/m_ex/include/useful.h,643,function,DVDCancel,int DVDCancel(DVDCommandBlock* block);
